tokens,ner_tags
"['Show', 'the', 'minimum', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'maximum', 'torque', 'and', 'tool', 'wear', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Identify', 'the', 'latest', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'latest', 'air', 'pressure', 'and', 'power', 'consumption', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Measure', 'the', 'trend', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'trend', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O']"
"['Find', 'the', 'trend', 'air', 'pressure', 'and', 'torque', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'trend', 'torque', 'and', 'temperature', 'and', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'latest', 'rotation', 'speed', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Show', 'the', 'maximum', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'average', 'torque', 'and', 'system', 'load', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Measure', 'the', 'minimum', 'fault', 'detection', 'and', 'system', 'load', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Measure', 'the', 'latest', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O']"
"['Show', 'the', 'average', 'rotation', 'speed', 'and', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'minimum', 'summary', 'and', 'fault', 'detection', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'average', 'tool', 'wear', 'and', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'latest', 'system', 'load', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'latest', 'power', 'consumption', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Determine', 'the', 'average', 'temperature', 'and', 'air', 'pressure', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'minimum', 'air', 'pressure', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Determine', 'the', 'average', 'rotation', 'speed', 'and', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'average', 'torque', 'and', 'power', 'consumption', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'minimum', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'latest', 'summary', 'and', 'air', 'pressure', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'latest', 'temperature', 'and', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'average', 'rotation', 'speed', 'and', 'air', 'pressure', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Find', 'the', 'average', 'summary', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'average', 'rotation', 'speed', 'and', 'temperature', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'O']"
"['Measure', 'the', 'trend', 'air', 'pressure', 'and', 'temperature', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'minimum', 'fault', 'detection', 'and', 'summary', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'average', 'system', 'load', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'minimum', 'system', 'load', 'and', 'rotation', 'speed', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Find', 'the', 'latest', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'maximum', 'tool', 'wear', 'and', 'system', 'load', 'and', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'latest', 'air', 'pressure', 'and', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'maximum', 'air', 'pressure', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'maximum', 'temperature', 'and', 'air', 'pressure', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'minimum', 'summary', 'and', 'temperature', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'maximum', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'maximum', 'power', 'consumption', 'and', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'minimum', 'system', 'load', 'and', 'rotation', 'speed', 'and', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'average', 'air', 'pressure', 'and', 'temperature', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'O']"
"['Determine', 'the', 'maximum', 'system', 'load', 'and', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'latest', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'latest', 'torque', 'and', 'power', 'consumption', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'maximum', 'power', 'consumption', 'and', 'rotation', 'speed', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Find', 'the', 'trend', 'temperature', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'maximum', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'maximum', 'summary', 'and', 'torque', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'average', 'tool', 'wear', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'average', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'trend', 'rotation', 'speed', 'and', 'temperature', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'O']"
"['Find', 'the', 'average', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'average', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'trend', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'trend', 'air', 'pressure', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'minimum', 'system', 'load', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'average', 'summary', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'average', 'tool', 'wear', 'and', 'summary', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'O']"
"['Find', 'the', 'average', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'maximum', 'air', 'pressure', 'and', 'summary', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'minimum', 'fault', 'detection', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Measure', 'the', 'minimum', 'temperature', 'and', 'fault', 'detection', 'and', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'maximum', 'rotation', 'speed', 'and', 'summary', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'O']"
"['Identify', 'the', 'average', 'fault', 'detection', 'and', 'air', 'pressure', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Measure', 'the', 'average', 'rotation', 'speed', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Determine', 'the', 'maximum', 'tool', 'wear', 'and', 'temperature', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'average', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'average', 'fault', 'detection', 'and', 'temperature', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'O']"
"['Find', 'the', 'latest', 'fault', 'detection', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Measure', 'the', 'latest', 'air', 'pressure', 'and', 'torque', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'maximum', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O']"
"['Determine', 'the', 'latest', 'power', 'consumption', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Determine', 'the', 'average', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'average', 'torque', 'and', 'rotation', 'speed', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'maximum', 'air', 'pressure', 'and', 'system', 'load', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Calculate', 'the', 'minimum', 'summary', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'average', 'system', 'load', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Identify', 'the', 'average', 'torque', 'and', 'summary', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'O']"
"['Calculate', 'the', 'trend', 'air', 'pressure', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Show', 'the', 'maximum', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'minimum', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'minimum', 'summary', 'and', 'air', 'pressure', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'trend', 'rotation', 'speed', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Identify', 'the', 'latest', 'system', 'load', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Identify', 'the', 'trend', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O']"
"['Calculate', 'the', 'trend', 'system', 'load', 'and', 'power', 'consumption', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'latest', 'power', 'consumption', 'and', 'system', 'load', 'and', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'average', 'system', 'load', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'trend', 'temperature', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'trend', 'tool', 'wear', 'and', 'air', 'pressure', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Show', 'the', 'maximum', 'power', 'consumption', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Identify', 'the', 'maximum', 'fault', 'detection', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Calculate', 'the', 'trend', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'average', 'power', 'consumption', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'trend', 'summary', 'and', 'rotation', 'speed', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'average', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'maximum', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'maximum', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'minimum', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'minimum', 'power', 'consumption', 'and', 'fault', 'detection', 'and', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'minimum', 'temperature', 'and', 'power', 'consumption', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'minimum', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'latest', 'rotation', 'speed', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Determine', 'the', 'minimum', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'trend', 'tool', 'wear', 'and', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'latest', 'rotation', 'speed', 'and', 'summary', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'maximum', 'system', 'load', 'and', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Measure', 'the', 'trend', 'power', 'consumption', 'and', 'fault', 'detection', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'maximum', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'latest', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O']"
"['Show', 'the', 'latest', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O']"
"['Show', 'the', 'trend', 'torque', 'and', 'tool', 'wear', 'and', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'latest', 'power', 'consumption', 'and', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'average', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'latest', 'fault', 'detection', 'and', 'tool', 'wear', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Show', 'the', 'average', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'minimum', 'rotation', 'speed', 'and', 'summary', 'and', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'latest', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O']"
"['Measure', 'the', 'maximum', 'rotation', 'speed', 'and', 'tool', 'wear', 'and', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'trend', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'maximum', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O']"
"['Identify', 'the', 'maximum', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'latest', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O']"
"['Determine', 'the', 'trend', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'average', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'maximum', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'average', 'fault', 'detection', 'and', 'power', 'consumption', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'maximum', 'fault', 'detection', 'and', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Measure', 'the', 'minimum', 'rotation', 'speed', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'latest', 'air', 'pressure', 'and', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'trend', 'tool', 'wear', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'minimum', 'power', 'consumption', 'and', 'tool', 'wear', 'and', 'summary', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Identify', 'the', 'average', 'system', 'load', 'and', 'air', 'pressure', 'and', 'rotation', 'speed', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'maximum', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'minimum', 'summary', 'and', 'fault', 'detection', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O']"
"['Find', 'the', 'average', 'system', 'load', 'and', 'power', 'consumption', 'and', 'fault', 'detection', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Identify', 'the', 'average', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Calculate', 'the', 'maximum', 'summary', 'and', 'temperature', 'and', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Determine', 'the', 'latest', 'air', 'pressure', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O']"
"['Show', 'the', 'average', 'torque', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O']"
"['Calculate', 'the', 'trend', 'tool', 'wear', 'and', 'torque', 'and', 'system', 'load', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'I-PARAM', 'O', 'B-PARAM', 'O', 'B-PARAM', 'I-PARAM', 'O']"
"['Find', 'the', 'average', 'torque', 'and', 'temperature', '.']","['O', 'O', 'B-FUNC', 'B-PARAM', 'O', 'B-PARAM', 'O']"
